fname,gain,pv_r,sigma,pe_res
.\2023-05-04_led60\ham_km6206_1100v.pkl,7097526.582781801,1.5168961201501876,5.685118792808223,34.71769583573911
.\2023-05-04_led60\ham_km6206_1300v.pkl,22335468.934379958,3.795425667090216,13.830580371411964,130.80312115889453
.\2023-05-04_led60\ham_km6206_900v.pkl,24830504.036049724,1.014025590551181,0.9944616866437916,2.4420389256879576
