fname,chisqr,charge[pC],charge_err[pC],sigma[pC],sigma_err[pC],gain,gain_err
/media/robertkralik/LaCie/GainMeasurements/NNVT_PN23051100_Fridge_1300V.xml,4.506098507251701e-06,26.61193097316449,0.02267051751799257,6.45510506211293,0.022675065436903796,9773896.376061138,69169.16470188161
/media/robertkralik/LaCie/GainMeasurements/NNVT_PN23051100_Fridge_1250V.xml,8.965540526469852e-06,20.247864457717714,0.015554173538178118,4.847281409028275,0.015555598109400695,7243604.505450743,46823.27629906481
/media/robertkralik/LaCie/GainMeasurements/NNVT_PN23051100_Fridge_1200V.xml,2.090484728024296e-05,14.934296766421628,0.011665619852654298,3.551394071498719,0.011666374229811758,5271697.016668677,34879.11639351879
/media/robertkralik/LaCie/GainMeasurements/NNVT_PN23051100_Fridge_1150V.xml,3.3392354217057536e-05,10.50964107352131,0.0079909736525831,2.5312905294324617,0.007991681752730882,3805691.6079836115,24203.926415316146
/media/robertkralik/LaCie/GainMeasurements/NNVT_PN23051100_Fridge_1100V.xml,0.00011464384811844295,7.523372530185477,0.007678395115767274,1.8121500873666145,0.007679464655875092,2724665.8585700053,23259.809550826678
/media/robertkralik/LaCie/GainMeasurements/NNVT_PN23051100_Fridge_1050V.xml,0.00032840985949170214,5.405964426322174,0.006586418799260017,1.2981647646330317,0.006587005370621898,1945915.327951834,19889.30882485468
/media/robertkralik/LaCie/GainMeasurements/NNVT_PN23051100_Fridge_1000V.xml,0.0011254804564628665,3.8440975711226173,0.006364081639300217,0.9179150643294864,0.0063650904782924424,1368195.2567228505,19109.648294550316
/media/robertkralik/LaCie/GainMeasurements/NNVT_PN23051100_Fridge_0950V.xml,0.0022707939125632642,2.696591329906003,0.004479834025936577,0.6505333230540699,0.004479932235641738,979628.5873142668,13590.324677892813
/media/robertkralik/LaCie/GainMeasurements/NNVT_PN23051100_Fridge_0900V.xml,0.008046328844138733,1.826746574164032,0.004209644067532972,0.4491449686550734,0.004209684422835603,689338.0714572918,13019.144214986103
